Timestamp,Sum of Losses,Number of Nodes,Average Data Quantity,Training Data Size
2024-12-19T06:22:02Z,227699.441574,877,717.263636,315596
2024-12-19T06:25:20Z,228200.061754,879,715.621315,315589
2024-12-19T06:28:12Z,228293.182913,881,713.979638,315579
2024-12-19T06:30:38Z,228874.638210,883,712.352144,315572
2024-12-19T06:33:19Z,229589.508857,885,710.736486,315567
2024-12-19T06:36:26Z,229509.178111,887,709.132584,315564
2024-12-19T06:48:58Z,229327.094199,889,707.504484,315547
2024-12-19T06:51:17Z,228995.350640,891,705.919463,315546
2024-12-19T06:53:48Z,228939.489800,893,704.339286,315544
2024-12-19T07:01:21Z,228966.328441,895,702.719376,315521
2024-12-19T07:03:46Z,228535.418123,897,701.097778,315494
2024-12-19T07:06:16Z,228814.783284,899,699.541020,315493
2024-12-19T07:33:30Z,229400.705026,901,697.902655,315452
2024-12-19T07:35:42Z,228491.290881,903,696.355408,315449
2024-12-19T07:37:52Z,228217.644002,905,694.819383,315448
2024-12-19T07:45:16Z,229309.608913,907,693.268132,315437
2024-12-19T07:47:46Z,229033.640193,909,691.745614,315436
2024-12-19T07:50:17Z,228576.449653,911,690.216630,315429
2024-12-19T08:17:37Z,228823.161453,913,688.705240,315427
2024-12-19T08:20:35Z,228916.744375,915,687.183007,315417
2024-12-19T08:38:17Z,222378.242114,917,664.652174,305740
2024-12-19T08:40:57Z,222006.169059,919,663.206074,305738
2024-12-19T09:03:45Z,221968.934762,921,661.764069,305735
2024-12-19T09:06:30Z,222359.418564,923,660.332613,305734
2024-12-19T09:09:05Z,222040.554455,925,658.825431,305695
2024-12-19T09:11:35Z,221783.693544,927,657.404301,305693
2024-12-19T09:34:50Z,221704.286337,929,655.991416,305692
2024-12-19T09:37:55Z,222418.682406,931,654.490364,305647
2024-12-19T09:40:47Z,222952.937067,933,653.053419,305629
2024-12-19T09:43:28Z,222112.206200,935,651.656716,305627
2024-12-19T10:00:43Z,220776.463980,937,650.259574,305622
2024-12-19T10:03:04Z,220275.206962,939,648.874735,305620
2024-12-19T10:05:34Z,221736.850572,941,647.491525,305616
2024-12-19T10:18:28Z,222690.388234,943,646.088795,305600
2024-12-19T10:21:05Z,221552.942651,945,644.662447,305570
2024-12-19T10:48:12Z,221336.105678,947,643.298947,305567
2024-12-19T10:50:17Z,221731.496035,949,641.903361,305546
2024-12-19T10:52:22Z,221657.353256,951,640.498952,305518
2024-12-19T10:59:50Z,222339.159561,953,639.054393,305468
2024-12-19T11:02:31Z,222061.905184,955,637.718163,305467
2024-12-19T18:25:23Z,221492.550713,957,636.364583,305455
2024-12-19T18:27:28Z,221398.343077,959,635.014553,305442
2024-12-19T18:30:02Z,220960.784200,961,633.676349,305432
2024-12-19T18:58:00Z,221453.276604,963,632.337474,305419
2024-12-19T19:00:58Z,222348.433039,965,631.024793,305416
2024-12-19T19:28:24Z,222440.607683,967,629.573196,305343
2024-12-19T19:30:48Z,222327.952549,969,628.275720,305342
2024-12-19T19:33:11Z,221857.345012,971,626.960986,305330
2024-12-19T19:46:10Z,221213.093293,973,625.674180,305329
2024-12-19T19:49:35Z,221509.879249,975,624.386503,305325
2024-12-19T20:02:32Z,221755.113374,977,622.930612,305236
2024-12-19T20:05:52Z,221476.659186,979,621.641548,305226
2024-12-19T20:18:33Z,221944.978548,981,620.376016,305225
2024-12-19T20:21:18Z,221968.772302,983,619.105477,305219
2024-12-19T20:39:02Z,221861.284568,985,617.831984,305209
2024-12-19T20:41:22Z,221994.757004,987,616.581818,305208
2024-12-19T20:48:55Z,221723.060969,989,615.139113,305109
2024-12-19T20:51:55Z,221057.942684,991,613.899396,305108
2024-12-19T21:04:52Z,221464.087411,993,612.662651,305106
2024-12-19T21:07:45Z,222594.647622,995,611.432866,305105
2024-12-19T21:20:42Z,222201.721651,997,610.208000,305104
2024-12-19T21:23:31Z,221854.938556,999,608.912176,305065
2024-12-19T21:25:47Z,221350.646293,1001,607.583665,305007
2024-12-19T21:28:16Z,220958.274867,1003,606.332008,304985
2024-12-19T21:30:44Z,218986.976607,1005,591.898810,298317
2024-12-19T21:33:14Z,217914.481795,1007,590.724752,298316
2024-12-19T21:35:53Z,217654.659170,1009,589.519763,298297
2024-12-19T21:53:23Z,217676.146986,1011,587.039448,297629
2024-12-19T21:56:07Z,215996.674361,1013,585.874016,297624
2024-12-19T21:59:03Z,215221.524236,1015,584.721022,297623
2024-12-19T22:01:40Z,217010.848173,1017,583.562745,297617
2024-12-19T22:14:22Z,217308.593142,1019,582.409002,297611
2024-12-19T22:17:19Z,216289.930580,1021,581.259766,297605
2024-12-19T22:30:17Z,216771.635642,1023,580.124756,297604
2024-12-19T22:33:19Z,217272.193642,1025,578.964981,297588
2024-12-19T23:15:36Z,217146.697580,1027,577.831068,297583
2024-12-19T23:17:49Z,217272.936580,1029,576.676357,297565
2024-12-19T23:20:00Z,217074.618642,1031,575.558994,297564
2024-12-19T23:32:27Z,217304.525392,1033,574.444015,297562
2024-12-19T23:34:54Z,217375.245892,1035,573.329480,297558
2024-12-19T23:36:56Z,217039.459892,1037,572.213462,297551
2024-12-19T23:38:56Z,217188.004705,1039,571.099808,297543
2024-12-19T23:41:11Z,217701.088830,1041,569.992337,297536
2024-12-19T23:43:33Z,217590.706705,1043,568.353728,297249
2024-12-19T23:55:42Z,217760.365892,1045,567.257634,297243
2024-12-19T23:57:40Z,217143.933830,1047,566.165714,297237
2024-12-19T23:59:37Z,216899.886017,1049,565.058935,297221
2024-12-20T00:01:46Z,216873.803267,1051,563.981025,297218
2024-12-20T00:03:59Z,216080.244017,1053,562.876894,297199
2024-12-20T00:06:22Z,216500.361017,1055,561.810964,297198
2024-12-20T00:18:40Z,217790.455330,1057,560.735849,297190
2024-12-20T00:20:53Z,217416.175017,1059,559.674200,297187
2024-12-20T00:22:56Z,216964.866439,1061,558.616541,297184
2024-12-20T00:45:25Z,217710.300689,1063,557.557223,297178
2024-12-20T00:47:54Z,217836.779955,1065,556.500000,297171
2024-12-20T00:50:11Z,217032.421892,1067,555.448598,297165
2024-12-20T00:58:31Z,217064.913705,1069,554.408582,297163
2024-12-20T01:01:08Z,217206.847455,1071,553.348231,297148
2024-12-20T01:28:37Z,217102.023142,1073,552.288104,297131
2024-12-20T01:30:59Z,217808.279892,1075,551.252319,297125
2024-12-20T01:33:09Z,217846.935955,1077,550.124074,297067
2024-12-20T01:35:14Z,217782.183580,1079,549.105360,297066
2024-12-20T01:37:12Z,217528.198142,1081,548.053506,297045
2024-12-20T01:39:10Z,216490.270580,1083,547.007366,297025
2024-12-20T01:46:24Z,216452.253892,1085,545.996324,297022
2024-12-20T01:48:45Z,217158.472642,1087,544.992661,297021
2024-12-20T01:51:14Z,216401.700330,1089,543.963370,297004
2024-12-20T01:53:43Z,216226.752330,1091,542.952468,296995
2024-12-20T01:56:08Z,217087.065205,1093,541.945255,296986
2024-12-20T01:58:40Z,217148.993330,1095,540.939891,296976
2024-12-20T02:01:00Z,216676.560392,1097,539.947273,296971
2024-12-20T02:03:24Z,216799.171392,1099,538.894737,296931
2024-12-20T02:06:27Z,217349.079642,1101,537.916667,296930
2024-12-20T02:09:46Z,216774.811892,1103,536.924051,296919
2024-12-20T02:13:08Z,216775.264142,1105,535.880866,296878
2024-12-20T02:16:29Z,217118.370642,1107,534.769369,296797
2024-12-20T02:19:49Z,216971.108580,1109,533.791367,296788
2024-12-20T02:23:09Z,217036.006705,1111,532.773788,296755
2024-12-20T02:26:29Z,216684.703142,1113,531.817204,296754
2024-12-20T02:29:49Z,216739.732767,1115,530.851521,296746
2024-12-20T02:33:07Z,216933.803052,1117,529.871429,296728
2024-12-20T02:36:27Z,216692.978740,1119,528.919786,296724
2024-12-20T02:39:44Z,216438.252490,1121,527.973310,296721
2024-12-20T02:43:04Z,217001.716427,1123,527.031972,296719
2024-12-20T02:46:24Z,216999.091740,1125,526.093972,296717
2024-12-20T02:49:41Z,216703.836656,1127,525.157522,296714
2024-12-20T02:52:56Z,216664.500656,1129,524.203180,296699
2024-12-20T02:56:14Z,216186.024281,1131,523.269841,296694
2024-12-20T02:59:33Z,216290.520031,1133,522.285211,296658
2024-12-20T03:02:52Z,216629.741468,1135,521.365554,296657
2024-12-20T03:06:11Z,215882.322468,1137,520.438596,296650
2024-12-20T03:09:34Z,216187.131406,1139,519.492119,296630
2024-12-20T03:12:53Z,216882.897281,1141,518.582168,296629
2024-12-20T03:16:11Z,215940.035406,1143,517.596859,296583
2024-12-20T03:19:31Z,215763.692093,1145,516.691638,296581
2024-12-20T03:22:51Z,215984.543343,1147,515.789565,296579
2024-12-20T03:26:12Z,216212.300531,1149,514.892361,296578
2024-12-20T03:29:32Z,216181.125468,1151,513.961872,296556
2024-12-20T03:32:52Z,216410.984343,1153,513.058824,296548
2024-12-20T03:36:10Z,216784.901531,1155,512.169257,296546
2024-12-20T03:39:29Z,216682.759781,1157,511.277586,296541
2024-12-20T03:42:51Z,215552.349718,1159,510.395869,296540
2024-12-20T03:46:02Z,206276.710531,1161,487.998282,284015
2024-12-20T03:49:12Z,204035.056781,1163,487.137221,284001
2024-12-20T03:52:20Z,203168.550218,1165,485.929795,283783
2024-12-20T03:55:30Z,203445.792281,1167,485.097436,283782
2024-12-20T03:58:39Z,204129.169375,1169,484.237201,283763
2024-12-20T04:01:43Z,199389.086207,1171,474.454855,278505
2024-12-20T04:04:47Z,198428.110457,1173,473.564626,278456
2024-12-20T04:07:51Z,197858.617457,1175,472.753820,278452
2024-12-20T04:10:52Z,197631.410707,1177,471.942373,278446
2024-12-20T04:13:53Z,197820.181894,1179,471.142132,278445
2024-12-20T04:16:55Z,197234.238769,1181,470.290541,278412
2024-12-20T04:20:02Z,197404.665394,1183,469.492411,278409
2024-12-20T04:23:08Z,197495.325882,1185,468.671717,278391
2024-12-20T04:26:16Z,197733.303632,1187,467.882353,278390
2024-12-20T04:29:25Z,197453.400007,1189,467.083893,278382
2024-12-20T04:32:32Z,196739.438699,1191,466.284757,278372
2024-12-20T04:35:32Z,195042.535636,1193,460.364548,275298
2024-12-20T04:38:34Z,194686.949072,1195,459.584307,275291
2024-12-20T04:41:34Z,194408.092822,1197,458.813333,275288
2024-12-20T04:44:37Z,194692.102103,1199,458.043261,275284
2024-12-20T04:47:38Z,194756.943044,1201,457.275748,275280
2024-12-20T04:50:41Z,194489.783356,1203,456.489221,275263
2024-12-20T04:53:39Z,194758.536794,1205,455.728477,275260
2024-12-20T04:56:43Z,194543.961044,1207,454.952066,275246
2024-12-20T04:59:44Z,194315.978178,1209,454.189769,275239
2024-12-20T05:02:41Z,191600.092053,1211,448.372323,272162
2024-12-20T05:05:39Z,190231.748116,1213,447.633224,272161
2024-12-20T05:08:34Z,190354.386428,1215,446.891626,272157
2024-12-20T05:11:31Z,190338.243592,1217,446.149180,272151
2024-12-20T05:14:28Z,190358.791905,1219,445.417349,272150
2024-12-20T05:17:21Z,190880.206030,1221,444.686275,272148
2024-12-20T05:20:17Z,190409.438499,1223,443.944535,272138
2024-12-20T05:23:12Z,190436.060975,1225,443.210098,272131
2024-12-20T05:26:08Z,190930.111788,1227,442.487805,272130
2024-12-20T05:29:06Z,190460.522975,1229,441.767857,272129
2024-12-20T05:32:05Z,190386.931163,1231,441.048622,272127
2024-12-20T05:34:42Z,190506.267100,1233,440.326861,272122
2024-12-20T05:41:51Z,189799.488600,1235,438.741519,271581
2024-12-20T05:43:57Z,189411.766202,1237,438.016129,271570
2024-12-20T05:45:59Z,189675.408702,1239,437.309179,271569
2024-12-20T05:53:05Z,190107.489952,1241,436.604502,271568
2024-12-20T05:55:01Z,189897.929452,1243,435.873194,271549
2024-12-20T05:56:54Z,189718.571889,1245,435.173077,271548
2024-12-20T05:58:54Z,190116.452389,1247,434.452800,271533
2024-12-20T06:01:16Z,190356.241702,1249,433.752396,271529
2024-12-20T06:03:27Z,190124.021952,1251,432.925040,271444
2024-12-20T06:05:15Z,190363.965077,1253,432.230892,271441
2024-12-20T06:06:58Z,190491.517389,1255,431.537361,271437
2024-12-20T06:08:43Z,190153.246264,1257,430.755556,271376
2024-12-20T06:40:40Z,190201.983702,1259,430.063391,271370
2024-12-20T06:42:26Z,190260.487827,1261,429.381329,271369
2024-12-20T06:44:18Z,190018.432139,1263,428.480253,271228
2024-12-20T06:51:21Z,189510.530514,1265,427.802839,271227
2024-12-20T06:53:27Z,188993.125178,1267,427.127559,271226
2024-12-20T06:55:37Z,189585.813616,1269,426.433962,271212
2024-12-20T07:17:28Z,190003.278366,1271,425.759812,271209
2024-12-20T07:19:19Z,190001.649678,1273,425.090909,271208
2024-12-20T07:21:07Z,189394.820178,1275,424.419405,271204
